timestamp,run_name,arch,dataset,class_mapping_version,split_file,image_size,augmentation,optimizer,head_lr,finetune_lr,batch_size,epochs_run,weight_decay,class_weighting,seed,monitor_metric,best_val_metric,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,params_total,model_size_mb,train_time_seconds,inference_ms_per_image,device,checkpoint,notes
2026-09-04 09:58:17,efficientnet_b3_oof_f1,efficientnet_b3,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,22,0.0001,effective_number,42,macro_f1,0.7021698261083801,,,,,10706991,41.18,857.8,,cuda,ml/checkpoints/oof/efficientnet_b3-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 10:09:27,efficientnet_b3_oof_f2,efficientnet_b3,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,17,0.0001,effective_number,42,macro_f1,0.7040829598835614,,,,,10706991,41.18,666.2,,cuda,ml/checkpoints/oof/efficientnet_b3-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 10:27:17,efficientnet_b3_oof_f3,efficientnet_b3,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,30,0.0001,effective_number,42,macro_f1,0.7288509412657268,,,,,10706991,41.18,1062.4,,cuda,ml/checkpoints/oof/efficientnet_b3-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 10:44:58,efficientnet_b3_oof_f4,efficientnet_b3,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,30,0.0001,effective_number,42,macro_f1,0.6957179534794342,,,,,10706991,41.18,1058.6,,cuda,ml/checkpoints/oof/efficientnet_b3-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
2026-09-04 10:56:39,convnext_small_oof_f0,convnext_small,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,13,0.0001,effective_number,42,macro_f1,0.704033656202449,,,,,49460071,188.68,697.7,,cuda,ml/checkpoints/oof/convnext_small-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
2026-09-04 11:22:54,convnext_small_oof_f1,convnext_small,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,30,0.0001,effective_number,42,macro_f1,0.733010865683588,,,,,49460071,188.68,1571.8,,cuda,ml/checkpoints/oof/convnext_small-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 11:49:00,convnext_small_oof_f2,convnext_small,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,30,0.0001,effective_number,42,macro_f1,0.7529856682098647,,,,,49460071,188.68,1563.7,,cuda,ml/checkpoints/oof/convnext_small-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 12:11:37,convnext_small_oof_f3,convnext_small,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,26,0.0001,effective_number,42,macro_f1,0.7435940101959975,,,,,49460071,188.68,1353.4,,cuda,ml/checkpoints/oof/convnext_small-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 12:32:29,convnext_small_oof_f4,convnext_small,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,16,24,0.0001,effective_number,42,macro_f1,0.730374344093798,,,,,49460071,188.68,1248.7,,cuda,ml/checkpoints/oof/convnext_small-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
2026-09-04 12:45:51,resnet50_oof_f0,resnet50,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold0.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,30,0.0001,effective_number,42,macro_f1,0.7015578942949042,,,,,23522375,89.93,799.3,,cuda,ml/checkpoints/oof/resnet50-oof_f0_best.pt,Session 6 OOF fold 0 on split_v1.fold0.csv
2026-09-04 12:57:53,resnet50_oof_f1,resnet50,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold1.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,28,0.0001,effective_number,42,macro_f1,0.6981036874372287,,,,,23522375,89.93,719.8,,cuda,ml/checkpoints/oof/resnet50-oof_f1_best.pt,Session 6 OOF fold 1 on split_v1.fold1.csv
2026-09-04 13:08:11,resnet50_oof_f2,resnet50,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold2.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,25,0.0001,effective_number,42,macro_f1,0.713269301264733,,,,,23522375,89.93,615.5,,cuda,ml/checkpoints/oof/resnet50-oof_f2_best.pt,Session 6 OOF fold 2 on split_v1.fold2.csv
2026-09-04 13:20:00,resnet50_oof_f3,resnet50,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold3.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,28,0.0001,effective_number,42,macro_f1,0.7346744745623953,,,,,23522375,89.93,705.9,,cuda,ml/checkpoints/oof/resnet50-oof_f3_best.pt,Session 6 OOF fold 3 on split_v1.fold3.csv
2026-09-04 13:29:53,resnet50_oof_f4,resnet50,data/ham10000,1.0.0,ml/configs/splits/oof/split_v1.fold4.csv,224,"{""random_resized_crop_scale"": [0.8, 1.0], ""horizontal_flip"": 0.5, ""vertical_flip"": 0.5, ""rotation_degrees"": 20, ""brightness"": 0.15, ""contrast"": 0.15, ""saturation"": 0.1, ""hue"": 0.02}",adamw,0.001,0.0001,32,23,0.0001,effective_number,42,macro_f1,0.6964742205527091,,,,,23522375,89.93,590.4,,cuda,ml/checkpoints/oof/resnet50-oof_f4_best.pt,Session 6 OOF fold 4 on split_v1.fold4.csv
