cohort,band,lambda,expected_cost,escalation_sens,escalation_spec,referral_rate
ham_oof,40-59,0.06,0.4916452442159383,0.6397984886649875,0.9694290976058931,0.10829048843187661
ham_oof,40-59,0.07,0.4916452442159383,0.6397984886649875,0.9694290976058931,0.10829048843187661
ham_oof,40-59,0.08,0.4852185089974293,0.6448362720403022,0.9694290976058931,0.1089331619537275
ham_oof,40-59,0.09,0.4820051413881748,0.6473551637279596,0.9694290976058931,0.10925449871465295
ham_oof,40-59,0.1,0.4758997429305913,0.6523929471032746,0.969060773480663,0.11021850899742931
ham_oof,40-59,0.11,0.4736503856041131,0.654911838790932,0.9686924493554327,0.1108611825192802
ham_oof,40-59,0.12,0.4704370179948586,0.6574307304785895,0.9686924493554327,0.11118251928020566
ham_oof,40-59,0.13,0.4646529562982005,0.6624685138539043,0.9679558011049724,0.11246786632390746
ham_oof,40-59,0.14,0.45854755784061696,0.6675062972292192,0.9675874769797421,0.1134318766066838
ham_oof,40-59,0.15,0.4530848329048843,0.672544080604534,0.967219152854512,0.11439588688946016
ham_oof,40-59,0.16,0.45453084832904883,0.672544080604534,0.965377532228361,0.1160025706940874
ham_oof,40-59,0.17,0.45196015424164526,0.6750629722921915,0.9646408839779006,0.11696658097686376
ham_oof,40-59,0.18,0.44938946015424164,0.6775818639798489,0.9646408839779006,0.1172879177377892
ham_oof,40-59,0.19,0.4464974293059126,0.6801007556675063,0.9642725598526704,0.1179305912596401
ham_oof,40-59,0.2,0.443926735218509,0.6826196473551638,0.96353591160221,0.11889460154241645
ham_oof,40-59,0.21,0.4278598971722365,0.6952141057934509,0.96353591160221,0.1205012853470437
ham_oof,40-59,0.22,0.424646529562982,0.6977329974811083,0.96353591160221,0.12082262210796915
ham_oof,40-59,0.23,0.4220758354755784,0.7002518891687658,0.9627992633517496,0.1217866323907455
ham_oof,40-59,0.24,0.42336118251928023,0.7002518891687658,0.9613259668508287,0.1230719794344473
ham_oof,40-59,0.25,0.4207904884318766,0.7027707808564232,0.9605893186003683,0.12403598971722365
ham_oof,40-59,0.26,0.41548843187660667,0.707808564231738,0.9591160220994475,0.12596401028277635
ham_oof,40-59,0.27,0.41275706940874035,0.7103274559193955,0.9583793738489871,0.1269280205655527
