band,referral,sens_constant,sens_oracle_bins,sens_mass
60+,0.3343949044585987,0.7592385218365062,0.7726763717805151,0.7670772676371781
60+,0.33479299363057324,0.7603583426651735,0.7726763717805151,0.7681970884658454
60+,0.3351910828025478,0.7603583426651735,0.7737961926091825,0.7681970884658454
60+,0.3355891719745223,0.7603583426651735,0.7737961926091825,0.7681970884658454
60+,0.3359872611464968,0.7603583426651735,0.77491601343785,0.7693169092945129
60+,0.33638535031847133,0.761478163493841,0.77491601343785,0.7693169092945129
60+,0.33678343949044587,0.761478163493841,0.7760358342665173,0.7693169092945129
60+,0.3371815286624204,0.7625979843225084,0.7760358342665173,0.7704367301231803
60+,0.3375796178343949,0.7625979843225084,0.7771556550951848,0.7704367301231803
60+,0.3379777070063694,0.7637178051511758,0.7771556550951848,0.7704367301231803
60+,0.33837579617834396,0.7648376259798432,0.7782754759238522,0.7704367301231803
60+,0.3387738853503185,0.7659574468085106,0.7782754759238522,0.7715565509518477
60+,0.339171974522293,0.7659574468085106,0.7793952967525196,0.7715565509518477
60+,0.3395700636942675,0.7670772676371781,0.7793952967525196,0.7715565509518477
60+,0.33996815286624205,0.7670772676371781,0.780515117581187,0.7715565509518477
60+,0.3403662420382166,0.7681970884658454,0.780515117581187,0.7715565509518477
60+,0.34076433121019106,0.7693169092945129,0.7816349384098544,0.7726763717805151
60+,0.3411624203821656,0.7693169092945129,0.7816349384098544,0.7726763717805151
60+,0.34156050955414013,0.7693169092945129,0.7827547592385219,0.7726763717805151
60+,0.34195859872611467,0.7693169092945129,0.7827547592385219,0.7737961926091825
60+,0.34235668789808915,0.7693169092945129,0.7838745800671892,0.7737961926091825
60+,0.3427547770700637,0.7704367301231803,0.7838745800671892,0.77491601343785
60+,0.3431528662420382,0.7715565509518477,0.7849944008958567,0.77491601343785
60+,0.34355095541401276,0.7715565509518477,0.7849944008958567,0.7760358342665173
60+,0.34394904458598724,0.7726763717805151,0.786114221724524,0.7771556550951848
60+,0.3443471337579618,0.7737961926091825,0.786114221724524,0.7771556550951848
60+,0.3447452229299363,0.7737961926091825,0.7872340425531915,0.7771556550951848
60+,0.34514331210191085,0.77491601343785,0.7872340425531915,0.7782754759238522
60+,0.34554140127388533,0.77491601343785,0.7883538633818589,0.7782754759238522
60+,0.34593949044585987,0.7760358342665173,0.7883538633818589,0.7793952967525196
60+,0.3463375796178344,0.7771556550951848,0.7894736842105263,0.780515117581187
60+,0.34673566878980894,0.7771556550951848,0.7894736842105263,0.7816349384098544
60+,0.3471337579617834,0.7782754759238522,0.7905935050391937,0.7827547592385219
60+,0.34753184713375795,0.7793952967525196,0.7905935050391937,0.7838745800671892
60+,0.3479299363057325,0.7793952967525196,0.7917133258678611,0.7838745800671892
60+,0.348328025477707,0.7793952967525196,0.7917133258678611,0.7838745800671892
60+,0.3487261146496815,0.780515117581187,0.7928331466965286,0.7838745800671892
60+,0.34912420382165604,0.780515117581187,0.7928331466965286,0.7838745800671892
60+,0.3495222929936306,0.7816349384098544,0.793952967525196,0.7838745800671892
60+,0.3499203821656051,0.7816349384098544,0.793952967525196,0.7838745800671892
60+,0.3503184713375796,0.7827547592385219,0.7950727883538634,0.7838745800671892
60+,0.35071656050955413,0.7827547592385219,0.7961926091825308,0.7849944008958567
60+,0.35111464968152867,0.7827547592385219,0.7973124300111982,0.786114221724524
60+,0.3515127388535032,0.7838745800671892,0.7973124300111982,0.7872340425531915
60+,0.3519108280254777,0.7838745800671892,0.7984322508398656,0.7872340425531915
60+,0.3523089171974522,0.7838745800671892,0.7984322508398656,0.7883538633818589
60+,0.35270700636942676,0.7838745800671892,0.799552071668533,0.7883538633818589
60+,0.3531050955414013,0.7838745800671892,0.799552071668533,0.7894736842105263
60+,0.3535031847133758,0.7838745800671892,0.8006718924972005,0.7894736842105263
60+,0.3539012738853503,0.7849944008958567,0.8006718924972005,0.7894736842105263
60+,0.35429936305732485,0.786114221724524,0.8017917133258678,0.7905935050391937
60+,0.3546974522292994,0.786114221724524,0.8017917133258678,0.7917133258678611
60+,0.35509554140127386,0.7872340425531915,0.8029115341545353,0.7928331466965286
60+,0.3554936305732484,0.7883538633818589,0.8029115341545353,0.7928331466965286
60+,0.35589171974522293,0.7894736842105263,0.8040313549832027,0.7928331466965286
60+,0.35628980891719747,0.7894736842105263,0.8040313549832027,0.7928331466965286
60+,0.35668789808917195,0.7894736842105263,0.8051511758118701,0.7928331466965286
60+,0.3570859872611465,0.7894736842105263,0.8051511758118701,0.793952967525196
60+,0.357484076433121,0.7894736842105263,0.8062709966405375,0.793952967525196
60+,0.35788216560509556,0.7894736842105263,0.8062709966405375,0.7950727883538634
60+,0.35828025477707004,0.7905935050391937,0.8073908174692049,0.7950727883538634
60+,0.3586783439490446,0.7905935050391937,0.8073908174692049,0.7950727883538634
60+,0.3590764331210191,0.7905935050391937,0.8085106382978723,0.7961926091825308
60+,0.35947452229299365,0.7905935050391937,0.8085106382978723,0.7961926091825308
60+,0.35987261146496813,0.7905935050391937,0.8096304591265397,0.7961926091825308
60+,0.36027070063694266,0.7905935050391937,0.8096304591265397,0.7973124300111982
60+,0.3606687898089172,0.7905935050391937,0.8107502799552072,0.7973124300111982
60+,0.36106687898089174,0.7905935050391937,0.8107502799552072,0.7984322508398656
60+,0.3614649681528662,0.7905935050391937,0.8118701007838746,0.799552071668533
60+,0.36186305732484075,0.7917133258678611,0.8118701007838746,0.799552071668533
60+,0.3622611464968153,0.7917133258678611,0.812989921612542,0.8006718924972005
60+,0.3626592356687898,0.7917133258678611,0.812989921612542,0.8006718924972005
60+,0.3630573248407643,0.7928331466965286,0.8141097424412094,0.8017917133258678
60+,0.36345541401273884,0.793952967525196,0.8141097424412094,0.8017917133258678
60+,0.3638535031847134,0.7950727883538634,0.8152295632698768,0.8017917133258678
60+,0.3642515923566879,0.7950727883538634,0.8152295632698768,0.8029115341545353
60+,0.3646496815286624,0.7961926091825308,0.8163493840985442,0.8040313549832027
60+,0.36504777070063693,0.7961926091825308,0.8163493840985442,0.8040313549832027
60+,0.36544585987261147,0.7973124300111982,0.8174692049272116,0.8051511758118701
60+,0.365843949044586,0.7973124300111982,0.8174692049272116,0.8062709966405375
60+,0.3662420382165605,0.7984322508398656,0.8174692049272116,0.8073908174692049
60+,0.366640127388535,0.799552071668533,0.8185890257558791,0.8073908174692049
60+,0.36703821656050956,0.799552071668533,0.8185890257558791,0.8073908174692049
60+,0.3674363057324841,0.799552071668533,0.8197088465845465,0.8073908174692049
60+,0.3678343949044586,0.799552071668533,0.8197088465845465,0.8073908174692049
60+,0.3682324840764331,0.8006718924972005,0.8208286674132139,0.8073908174692049
60+,0.36863057324840764,0.8017917133258678,0.8208286674132139,0.8073908174692049
60+,0.3690286624203822,0.8017917133258678,0.8219484882418813,0.8073908174692049
60+,0.36942675159235666,0.8029115341545353,0.8219484882418813,0.8073908174692049
60+,0.3698248407643312,0.8040313549832027,0.8230683090705487,0.8085106382978723
60+,0.37022292993630573,0.8040313549832027,0.8230683090705487,0.8096304591265397
60+,0.37062101910828027,0.8051511758118701,0.8230683090705487,0.8107502799552072
60+,0.37101910828025475,0.8062709966405375,0.8241881298992161,0.8107502799552072
60+,0.3714171974522293,0.8073908174692049,0.8241881298992161,0.8118701007838746
60+,0.3718152866242038,0.8085106382978723,0.8241881298992161,0.812989921612542
60+,0.37221337579617836,0.8096304591265397,0.8253079507278835,0.812989921612542
60+,0.37261146496815284,0.8096304591265397,0.8253079507278835,0.812989921612542
60+,0.3730095541401274,0.8096304591265397,0.826427771556551,0.812989921612542
60+,0.3734076433121019,0.8096304591265397,0.826427771556551,0.812989921612542
60+,0.37380573248407645,0.8096304591265397,0.826427771556551,0.8141097424412094
60+,0.37420382165605093,0.8096304591265397,0.8275475923852184,0.8141097424412094
60+,0.37460191082802546,0.8107502799552072,0.8275475923852184,0.8141097424412094
60+,0.375,0.8118701007838746,0.8286674132138858,0.8152295632698768
60+,0.37539808917197454,0.8118701007838746,0.8286674132138858,0.8152295632698768
60+,0.37579617834394907,0.812989921612542,0.8286674132138858,0.8152295632698768
60+,0.37619426751592355,0.8141097424412094,0.8297872340425532,0.8163493840985442
60+,0.3765923566878981,0.8152295632698768,0.8297872340425532,0.8163493840985442
60+,0.3769904458598726,0.8152295632698768,0.8297872340425532,0.8174692049272116
60+,0.37738853503184716,0.8152295632698768,0.8309070548712206,0.8185890257558791
60+,0.37778662420382164,0.8152295632698768,0.8309070548712206,0.8197088465845465
60+,0.3781847133757962,0.8152295632698768,0.832026875699888,0.8197088465845465
60+,0.3785828025477707,0.8152295632698768,0.832026875699888,0.8208286674132139
60+,0.37898089171974525,0.8163493840985442,0.8331466965285554,0.8219484882418813
60+,0.37937898089171973,0.8174692049272116,0.8331466965285554,0.8219484882418813
60+,0.37977707006369427,0.8185890257558791,0.8342665173572228,0.8230683090705487
60+,0.3801751592356688,0.8185890257558791,0.8342665173572228,0.8230683090705487
60+,0.38057324840764334,0.8185890257558791,0.8353863381858903,0.8230683090705487
60+,0.3809713375796178,0.8185890257558791,0.8353863381858903,0.8241881298992161
60+,0.38136942675159236,0.8185890257558791,0.8353863381858903,0.8241881298992161
60+,0.3817675159235669,0.8197088465845465,0.8365061590145577,0.8241881298992161
60+,0.3821656050955414,0.8197088465845465,0.8365061590145577,0.8253079507278835
60+,0.3825636942675159,0.8208286674132139,0.8365061590145577,0.826427771556551
60+,0.38296178343949044,0.8208286674132139,0.8376259798432251,0.8275475923852184
60+,0.383359872611465,0.8219484882418813,0.8376259798432251,0.8275475923852184
60+,0.3837579617834395,0.8219484882418813,0.8387458006718925,0.8275475923852184
60+,0.384156050955414,0.8219484882418813,0.8387458006718925,0.8275475923852184
60+,0.38455414012738853,0.8219484882418813,0.8387458006718925,0.8286674132138858
60+,0.38495222929936307,0.8230683090705487,0.8398656215005599,0.8297872340425532
60+,0.3853503184713376,0.8241881298992161,0.8398656215005599,0.8297872340425532
60+,0.3857484076433121,0.8241881298992161,0.8409854423292273,0.8309070548712206
60+,0.3861464968152866,0.8241881298992161,0.8409854423292273,0.8309070548712206
60+,0.38654458598726116,0.8253079507278835,0.8409854423292273,0.832026875699888
60+,0.3869426751592357,0.826427771556551,0.8421052631578947,0.8331466965285554
60+,0.3873407643312102,0.826427771556551,0.8421052631578947,0.8331466965285554
60+,0.3877388535031847,0.8275475923852184,0.8421052631578947,0.8331466965285554
60+,0.38813694267515925,0.8275475923852184,0.8432250839865622,0.8331466965285554
60+,0.3885350318471338,0.8275475923852184,0.8432250839865622,0.8342665173572228
60+,0.38893312101910826,0.8275475923852184,0.8443449048152296,0.8342665173572228
60+,0.3893312101910828,0.8286674132138858,0.8443449048152296,0.8342665173572228
60+,0.38972929936305734,0.8286674132138858,0.8443449048152296,0.8353863381858903
60+,0.39012738853503187,0.8297872340425532,0.845464725643897,0.8365061590145577
60+,0.39052547770700635,0.8309070548712206,0.845464725643897,0.8365061590145577
60+,0.3909235668789809,0.8309070548712206,0.845464725643897,0.8365061590145577
60+,0.3913216560509554,0.832026875699888,0.8465845464725644,0.8376259798432251
60+,0.39171974522292996,0.832026875699888,0.8465845464725644,0.8387458006718925
60+,0.39211783439490444,0.8331466965285554,0.8477043673012318,0.8398656215005599
60+,0.392515923566879,0.8342665173572228,0.8477043673012318,0.8409854423292273
60+,0.3929140127388535,0.8342665173572228,0.8477043673012318,0.8409854423292273
60+,0.39331210191082805,0.8353863381858903,0.8488241881298992,0.8409854423292273
60+,0.39371019108280253,0.8365061590145577,0.8488241881298992,0.8421052631578947
60+,0.39410828025477707,0.8376259798432251,0.8488241881298992,0.8432250839865622
60+,0.3945063694267516,0.8376259798432251,0.8499440089585666,0.8432250839865622
60+,0.39490445859872614,0.8376259798432251,0.8499440089585666,0.8443449048152296
60+,0.3953025477707006,0.8387458006718925,0.8499440089585666,0.8443449048152296
60+,0.39570063694267515,0.8398656215005599,0.851063829787234,0.8443449048152296
60+,0.3960987261146497,0.8398656215005599,0.851063829787234,0.845464725643897
60+,0.3964968152866242,0.8398656215005599,0.8521836506159015,0.845464725643897
60+,0.3968949044585987,0.8409854423292273,0.8521836506159015,0.845464725643897
60+,0.39729299363057324,0.8409854423292273,0.8521836506159015,0.845464725643897
60+,0.3976910828025478,0.8421052631578947,0.8533034714445689,0.845464725643897
60+,0.3980891719745223,0.8421052631578947,0.8533034714445689,0.845464725643897
60+,0.3984872611464968,0.8421052631578947,0.8533034714445689,0.8465845464725644
60+,0.39888535031847133,0.8432250839865622,0.8544232922732363,0.8465845464725644
60+,0.39928343949044587,0.8443449048152296,0.8544232922732363,0.8465845464725644
60+,0.3996815286624204,0.8443449048152296,0.8544232922732363,0.8465845464725644
60+,0.4000796178343949,0.8443449048152296,0.8555431131019037,0.8477043673012318
60+,0.4004777070063694,0.8443449048152296,0.8555431131019037,0.8488241881298992
60+,0.40087579617834396,0.8443449048152296,0.8555431131019037,0.8488241881298992
60+,0.4012738853503185,0.845464725643897,0.8566629339305711,0.8499440089585666
60+,0.401671974522293,0.8465845464725644,0.8566629339305711,0.8499440089585666
60+,0.4020700636942675,0.8465845464725644,0.8566629339305711,0.8499440089585666
60+,0.40246815286624205,0.8477043673012318,0.8577827547592385,0.8499440089585666
60+,0.4028662420382166,0.8477043673012318,0.8577827547592385,0.851063829787234
60+,0.40326433121019106,0.8488241881298992,0.8577827547592385,0.8521836506159015
60+,0.4036624203821656,0.8499440089585666,0.858902575587906,0.8521836506159015
60+,0.40406050955414013,0.8499440089585666,0.858902575587906,0.8533034714445689
60+,0.40445859872611467,0.8499440089585666,0.858902575587906,0.8544232922732363
60+,0.40485668789808915,0.851063829787234,0.8600223964165733,0.8555431131019037
60+,0.4052547770700637,0.851063829787234,0.8600223964165733,0.8566629339305711
60+,0.4056528662420382,0.851063829787234,0.8600223964165733,0.8566629339305711
60+,0.40605095541401276,0.8521836506159015,0.8611422172452408,0.8577827547592385
60+,0.40644904458598724,0.8533034714445689,0.8611422172452408,0.858902575587906
60+,0.4068471337579618,0.8544232922732363,0.8611422172452408,0.858902575587906
60+,0.4072452229299363,0.8544232922732363,0.8622620380739082,0.8600223964165733
60+,0.40764331210191085,0.8544232922732363,0.8622620380739082,0.8611422172452408
60+,0.40804140127388533,0.8544232922732363,0.8622620380739082,0.8622620380739082
60+,0.40843949044585987,0.8544232922732363,0.8633818589025756,0.8622620380739082
60+,0.4088375796178344,0.8544232922732363,0.8633818589025756,0.8622620380739082
60+,0.40923566878980894,0.8555431131019037,0.8633818589025756,0.8622620380739082
60+,0.4096337579617834,0.8555431131019037,0.864501679731243,0.8622620380739082
60+,0.41003184713375795,0.8555431131019037,0.864501679731243,0.8622620380739082
60+,0.4104299363057325,0.8555431131019037,0.8656215005599104,0.8633818589025756
60+,0.410828025477707,0.8555431131019037,0.8656215005599104,0.8633818589025756
60+,0.4112261146496815,0.8566629339305711,0.8656215005599104,0.864501679731243
60+,0.41162420382165604,0.8577827547592385,0.8656215005599104,0.8656215005599104
60+,0.4120222929936306,0.858902575587906,0.8667413213885778,0.8656215005599104
60+,0.4124203821656051,0.858902575587906,0.8667413213885778,0.8656215005599104
60+,0.4128184713375796,0.858902575587906,0.8678611422172452,0.8667413213885778
60+,0.41321656050955413,0.8600223964165733,0.8678611422172452,0.8667413213885778
60+,0.41361464968152867,0.8600223964165733,0.8678611422172452,0.8678611422172452
60+,0.4140127388535032,0.8600223964165733,0.8689809630459127,0.8678611422172452
60+,0.4144108280254777,0.8611422172452408,0.8689809630459127,0.8678611422172452
60+,0.4148089171974522,0.8611422172452408,0.8689809630459127,0.8678611422172452
60+,0.41520700636942676,0.8622620380739082,0.8701007838745801,0.8678611422172452
60+,0.4156050955414013,0.8622620380739082,0.8701007838745801,0.8678611422172452
60+,0.4160031847133758,0.8622620380739082,0.8701007838745801,0.8689809630459127
60+,0.4164012738853503,0.8622620380739082,0.8701007838745801,0.8689809630459127
60+,0.41679936305732485,0.8633818589025756,0.8712206047032475,0.8689809630459127
60+,0.4171974522292994,0.8633818589025756,0.8712206047032475,0.8701007838745801
60+,0.41759554140127386,0.864501679731243,0.8723404255319149,0.8701007838745801
60+,0.4179936305732484,0.864501679731243,0.8723404255319149,0.8712206047032475
60+,0.41839171974522293,0.8656215005599104,0.8723404255319149,0.8723404255319149
60+,0.41878980891719747,0.8656215005599104,0.8734602463605823,0.8734602463605823
60+,0.41918789808917195,0.8667413213885778,0.8734602463605823,0.8745800671892497
60+,0.4195859872611465,0.8678611422172452,0.8734602463605823,0.8745800671892497
60+,0.419984076433121,0.8678611422172452,0.8745800671892497,0.8745800671892497
60+,0.42038216560509556,0.8678611422172452,0.8745800671892497,0.8745800671892497
60+,0.42078025477707004,0.8689809630459127,0.8745800671892497,0.8756998880179171
60+,0.4211783439490446,0.8689809630459127,0.8756998880179171,0.8756998880179171
60+,0.4215764331210191,0.8689809630459127,0.8756998880179171,0.8756998880179171
60+,0.42197452229299365,0.8689809630459127,0.8756998880179171,0.8768197088465846
60+,0.42237261146496813,0.8701007838745801,0.8768197088465846,0.8779395296752519
60+,0.42277070063694266,0.8701007838745801,0.8768197088465846,0.8779395296752519
60+,0.4231687898089172,0.8712206047032475,0.8768197088465846,0.8779395296752519
60+,0.42356687898089174,0.8712206047032475,0.8779395296752519,0.8790593505039194
60+,0.4239649681528662,0.8723404255319149,0.8779395296752519,0.8801791713325868
60+,0.42436305732484075,0.8734602463605823,0.8779395296752519,0.8801791713325868
60+,0.4247611464968153,0.8745800671892497,0.8790593505039194,0.8801791713325868
60+,0.4251592356687898,0.8745800671892497,0.8790593505039194,0.8812989921612542
60+,0.4255573248407643,0.8745800671892497,0.8790593505039194,0.8812989921612542
60+,0.42595541401273884,0.8745800671892497,0.8801791713325868,0.8812989921612542
60+,0.4263535031847134,0.8745800671892497,0.8801791713325868,0.8812989921612542
60+,0.4267515923566879,0.8745800671892497,0.8801791713325868,0.8812989921612542
60+,0.4271496815286624,0.8745800671892497,0.8801791713325868,0.8824188129899216
60+,0.42754777070063693,0.8745800671892497,0.8812989921612542,0.8824188129899216
60+,0.42794585987261147,0.8745800671892497,0.8812989921612542,0.8824188129899216
60+,0.428343949044586,0.8756998880179171,0.8824188129899216,0.8824188129899216
60+,0.4287420382165605,0.8756998880179171,0.8824188129899216,0.8824188129899216
60+,0.429140127388535,0.8768197088465846,0.8824188129899216,0.8824188129899216
60+,0.42953821656050956,0.8768197088465846,0.883538633818589,0.8824188129899216
60+,0.4299363057324841,0.8768197088465846,0.883538633818589,0.8824188129899216
60+,0.4303343949044586,0.8779395296752519,0.883538633818589,0.883538633818589
60+,0.4307324840764331,0.8790593505039194,0.8846584546472565,0.883538633818589
60+,0.43113057324840764,0.8790593505039194,0.8846584546472565,0.883538633818589
60+,0.4315286624203822,0.8801791713325868,0.8846584546472565,0.883538633818589
60+,0.43192675159235666,0.8812989921612542,0.8846584546472565,0.883538633818589
60+,0.4323248407643312,0.8812989921612542,0.8857782754759238,0.883538633818589
60+,0.43272292993630573,0.8812989921612542,0.8857782754759238,0.8846584546472565
60+,0.43312101910828027,0.8812989921612542,0.8868980963045913,0.8846584546472565
60+,0.43351910828025475,0.8812989921612542,0.8868980963045913,0.8857782754759238
60+,0.4339171974522293,0.8812989921612542,0.8868980963045913,0.8868980963045913
60+,0.4343152866242038,0.8812989921612542,0.8868980963045913,0.8868980963045913
60+,0.43471337579617836,0.8812989921612542,0.8880179171332587,0.8868980963045913
60+,0.43511146496815284,0.8824188129899216,0.8880179171332587,0.8868980963045913
60+,0.4355095541401274,0.883538633818589,0.8880179171332587,0.8868980963045913
60+,0.4359076433121019,0.883538633818589,0.8891377379619261,0.8868980963045913
60+,0.43630573248407645,0.883538633818589,0.8891377379619261,0.8868980963045913
60+,0.43670382165605093,0.883538633818589,0.8902575587905935,0.8868980963045913
60+,0.43710191082802546,0.883538633818589,0.8902575587905935,0.8868980963045913
60+,0.4375,0.8846584546472565,0.8902575587905935,0.8868980963045913
60+,0.43789808917197454,0.8846584546472565,0.8913773796192609,0.8868980963045913
60+,0.43829617834394907,0.8857782754759238,0.8913773796192609,0.8868980963045913
60+,0.43869426751592355,0.8857782754759238,0.8913773796192609,0.8868980963045913
60+,0.4390923566878981,0.8857782754759238,0.8913773796192609,0.8868980963045913
60+,0.4394904458598726,0.8857782754759238,0.8924972004479284,0.8868980963045913
60+,0.43988853503184716,0.8857782754759238,0.8924972004479284,0.8880179171332587
60+,0.44028662420382164,0.8868980963045913,0.8924972004479284,0.8880179171332587
60+,0.4406847133757962,0.8868980963045913,0.8936170212765957,0.8891377379619261
60+,0.4410828025477707,0.8868980963045913,0.8936170212765957,0.8891377379619261
60+,0.44148089171974525,0.8880179171332587,0.8947368421052632,0.8891377379619261
60+,0.44187898089171973,0.8891377379619261,0.8947368421052632,0.8891377379619261
60+,0.44227707006369427,0.8891377379619261,0.8947368421052632,0.8902575587905935
60+,0.4426751592356688,0.8902575587905935,0.8947368421052632,0.8902575587905935
60+,0.44307324840764334,0.8902575587905935,0.8958566629339306,0.8902575587905935
60+,0.4434713375796178,0.8913773796192609,0.8958566629339306,0.8902575587905935
60+,0.44386942675159236,0.8924972004479284,0.8958566629339306,0.8902575587905935
60+,0.4442675159235669,0.8924972004479284,0.896976483762598,0.8913773796192609
60+,0.4446656050955414,0.8936170212765957,0.896976483762598,0.8913773796192609
60+,0.4450636942675159,0.8936170212765957,0.896976483762598,0.8913773796192609
60+,0.44546178343949044,0.8936170212765957,0.8980963045912654,0.8924972004479284
60+,0.445859872611465,0.8936170212765957,0.8980963045912654,0.8924972004479284
60+,0.4462579617834395,0.8936170212765957,0.8980963045912654,0.8936170212765957
60+,0.446656050955414,0.8936170212765957,0.8980963045912654,0.8936170212765957
60+,0.44705414012738853,0.8936170212765957,0.8992161254199328,0.8936170212765957
60+,0.44745222929936307,0.8936170212765957,0.8992161254199328,0.8936170212765957
60+,0.4478503184713376,0.8947368421052632,0.8992161254199328,0.8947368421052632
60+,0.4482484076433121,0.8947368421052632,0.9003359462486002,0.8947368421052632
60+,0.4486464968152866,0.8947368421052632,0.9003359462486002,0.8947368421052632
60+,0.44904458598726116,0.8947368421052632,0.9003359462486002,0.8947368421052632
60+,0.4494426751592357,0.8947368421052632,0.9003359462486002,0.8947368421052632
60+,0.4498407643312102,0.8947368421052632,0.9014557670772676,0.8947368421052632
60+,0.4502388535031847,0.8947368421052632,0.9014557670772676,0.8958566629339306
60+,0.45063694267515925,0.8947368421052632,0.9014557670772676,0.896976483762598
60+,0.4510350318471338,0.8947368421052632,0.9025755879059351,0.896976483762598
60+,0.45143312101910826,0.8947368421052632,0.9025755879059351,0.8980963045912654
60+,0.4518312101910828,0.8947368421052632,0.9025755879059351,0.8980963045912654
60+,0.45222929936305734,0.8947368421052632,0.9036954087346024,0.8980963045912654
60+,0.45262738853503187,0.8947368421052632,0.9036954087346024,0.8980963045912654
60+,0.45302547770700635,0.8947368421052632,0.9036954087346024,0.8980963045912654
60+,0.4534235668789809,0.8958566629339306,0.9036954087346024,0.8980963045912654
60+,0.4538216560509554,0.896976483762598,0.9048152295632699,0.8980963045912654
60+,0.45421974522292996,0.896976483762598,0.9048152295632699,0.8992161254199328
60+,0.45461783439490444,0.896976483762598,0.9048152295632699,0.8992161254199328
60+,0.455015923566879,0.896976483762598,0.9059350503919373,0.8992161254199328
60+,0.4554140127388535,0.896976483762598,0.9059350503919373,0.9003359462486002
60+,0.45581210191082805,0.896976483762598,0.9059350503919373,0.9003359462486002
60+,0.45621019108280253,0.896976483762598,0.9059350503919373,0.9014557670772676
60+,0.45660828025477707,0.896976483762598,0.9059350503919373,0.9014557670772676
60+,0.4570063694267516,0.896976483762598,0.9070548712206047,0.9025755879059351
60+,0.45740445859872614,0.896976483762598,0.9070548712206047,0.9025755879059351
60+,0.4578025477707006,0.8980963045912654,0.9081746920492721,0.9025755879059351
60+,0.45820063694267515,0.8980963045912654,0.9081746920492721,0.9036954087346024
60+,0.4585987261146497,0.8980963045912654,0.9081746920492721,0.9036954087346024
60+,0.4589968152866242,0.8980963045912654,0.9081746920492721,0.9036954087346024
60+,0.4593949044585987,0.8992161254199328,0.9081746920492721,0.9048152295632699
60+,0.45979299363057324,0.9003359462486002,0.9092945128779395,0.9048152295632699
60+,0.4601910828025478,0.9003359462486002,0.9092945128779395,0.9048152295632699
60+,0.4605891719745223,0.9014557670772676,0.9092945128779395,0.9048152295632699
60+,0.4609872611464968,0.9014557670772676,0.9092945128779395,0.9048152295632699
60+,0.46138535031847133,0.9014557670772676,0.9092945128779395,0.9048152295632699
60+,0.46178343949044587,0.9014557670772676,0.910414333706607,0.9059350503919373
60+,0.4621815286624204,0.9014557670772676,0.910414333706607,0.9070548712206047
60+,0.4625796178343949,0.9025755879059351,0.910414333706607,0.9081746920492721
60+,0.4629777070063694,0.9036954087346024,0.910414333706607,0.9081746920492721
60+,0.46337579617834396,0.9048152295632699,0.910414333706607,0.9081746920492721
60+,0.4637738853503185,0.9059350503919373,0.9115341545352743,0.9081746920492721
60+,0.464171974522293,0.9059350503919373,0.9115341545352743,0.9081746920492721
60+,0.4645700636942675,0.9059350503919373,0.9115341545352743,0.9081746920492721
60+,0.46496815286624205,0.9070548712206047,0.9126539753639418,0.9081746920492721
60+,0.4653662420382166,0.9070548712206047,0.9126539753639418,0.9081746920492721
60+,0.46576433121019106,0.9070548712206047,0.9126539753639418,0.9092945128779395
60+,0.4661624203821656,0.9070548712206047,0.9137737961926092,0.9092945128779395
60+,0.46656050955414013,0.9070548712206047,0.9137737961926092,0.9092945128779395
60+,0.46695859872611467,0.9070548712206047,0.9137737961926092,0.910414333706607
60+,0.46735668789808915,0.9070548712206047,0.9137737961926092,0.910414333706607
60+,0.4677547770700637,0.9070548712206047,0.9148936170212766,0.910414333706607
60+,0.4681528662420382,0.9081746920492721,0.9148936170212766,0.9115341545352743
60+,0.46855095541401276,0.9081746920492721,0.9148936170212766,0.9126539753639418
60+,0.46894904458598724,0.9081746920492721,0.916013437849944,0.9137737961926092
60+,0.4693471337579618,0.9081746920492721,0.916013437849944,0.9148936170212766
60+,0.4697452229299363,0.9081746920492721,0.916013437849944,0.916013437849944
60+,0.47014331210191085,0.9081746920492721,0.916013437849944,0.916013437849944
60+,0.47054140127388533,0.9081746920492721,0.916013437849944,0.916013437849944
60+,0.47093949044585987,0.9081746920492721,0.9171332586786114,0.916013437849944
60+,0.4713375796178344,0.9081746920492721,0.9171332586786114,0.916013437849944
60+,0.47173566878980894,0.9081746920492721,0.9182530795072789,0.9171332586786114
60+,0.4721337579617834,0.9081746920492721,0.9182530795072789,0.9171332586786114
60+,0.47253184713375795,0.9081746920492721,0.9182530795072789,0.9171332586786114
60+,0.4729299363057325,0.9081746920492721,0.9182530795072789,0.9182530795072789
60+,0.473328025477707,0.9081746920492721,0.9182530795072789,0.9182530795072789
60+,0.4737261146496815,0.9081746920492721,0.9193729003359462,0.9182530795072789
60+,0.47412420382165604,0.9081746920492721,0.9193729003359462,0.9193729003359462
60+,0.4745222929936306,0.9081746920492721,0.9193729003359462,0.9204927211646137
60+,0.4749203821656051,0.9081746920492721,0.9193729003359462,0.9204927211646137
60+,0.4753184713375796,0.9081746920492721,0.9193729003359462,0.9204927211646137
60+,0.47571656050955413,0.9081746920492721,0.9204927211646137,0.9204927211646137
60+,0.47611464968152867,0.9081746920492721,0.9204927211646137,0.9204927211646137
60+,0.4765127388535032,0.9081746920492721,0.9204927211646137,0.9204927211646137
60+,0.4769108280254777,0.9081746920492721,0.9204927211646137,0.9204927211646137
60+,0.4773089171974522,0.9092945128779395,0.9204927211646137,0.921612541993281
60+,0.47770700636942676,0.910414333706607,0.9204927211646137,0.9227323628219485
60+,0.4781050955414013,0.910414333706607,0.921612541993281,0.9227323628219485
